Domain Code,Domain,Area,Element,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1963,1963,index,3,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1964,1964,index,4,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1965,1965,index,4,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1966,1966,index,4,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1967,1967,index,5,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1968,1968,index,6,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1969,1969,index,6,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1970,1970,index,8,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1971,1971,index,8,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1972,1972,index,7,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1973,1973,index,8,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1974,1974,index,9,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1975,1975,index,7,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1976,1976,index,7,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1977,1977,index,6,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1978,1978,index,8,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1979,1979,index,8,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1980,1980,index,12,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1981,1981,index,8,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1982,1982,index,10,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1983,1983,index,10,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1984,1984,index,9,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1985,1985,index,8,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1986,1986,index,9,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1987,1987,index,13,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1988,1988,index,18,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1989,1989,index,22,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1990,1990,index,21,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1991,1991,index,24,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1992,1992,index,19,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1993,1993,index,21,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1994,1994,index,38,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1995,1995,index,38,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1996,1996,index,46,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1997,1997,index,47,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1998,1998,index,53,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,1999,1999,index,50,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2000,2000,index,56,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2001,2001,index,55,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2002,2002,index,62,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2003,2003,index,65,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2004,2004,index,68,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2005,2005,index,58,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2006,2006,index,78,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2007,2007,index,86,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2008,2008,index,81,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2009,2009,index,82,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2010,2010,index,74,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2011,2011,index,86,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2012,2012,index,92,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2013,2013,index,88,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2014,2014,index,93,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2015,2015,index,97,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2016,2016,index,110,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2017,2017,index,115,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2018,2018,index,116,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2019,2019,index,120,Fc,Calculated data
TI,Trade Indices,Costa Rica,Import Quantity Index (2014-2016 = 100),Agricultural Products,2020,2020,index,124,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1961,1961,index,5,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1962,1962,index,6,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1963,1963,index,7,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1964,1964,index,10,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1965,1965,index,10,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1966,1966,index,13,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1967,1967,index,8,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1968,1968,index,10,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1969,1969,index,10,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1970,1970,index,13,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1971,1971,index,12,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1972,1972,index,13,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1973,1973,index,19,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1974,1974,index,14,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1975,1975,index,10,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1976,1976,index,12,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1977,1977,index,22,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1978,1978,index,23,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1979,1979,index,23,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1980,1980,index,29,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1981,1981,index,34,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1982,1982,index,32,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1983,1983,index,33,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1984,1984,index,29,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1985,1985,index,33,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1986,1986,index,34,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1987,1987,index,42,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1988,1988,index,33,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1989,1989,index,32,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1990,1990,index,32,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1991,1991,index,35,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1992,1992,index,33,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1993,1993,index,35,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1994,1994,index,26,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1995,1995,index,35,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1996,1996,index,29,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1997,1997,index,41,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1998,1998,index,47,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,1999,1999,index,40,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2000,2000,index,39,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2001,2001,index,51,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2002,2002,index,57,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2003,2003,index,60,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2004,2004,index,55,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2005,2005,index,60,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2006,2006,index,65,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2007,2007,index,60,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2008,2008,index,58,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2009,2009,index,83,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2010,2010,index,77,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2011,2011,index,90,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2012,2012,index,119,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2013,2013,index,77,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2014,2014,index,88,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2015,2015,index,102,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2016,2016,index,110,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2017,2017,index,119,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2018,2018,index,129,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2019,2019,index,123,Fc,Calculated data
TI,Trade Indices,C?te d'Ivoire,Import Quantity Index (2014-2016 = 100),Agricultural Products,2020,2020,index,131,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1992,1992,index,36,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1993,1993,index,29,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1994,1994,index,35,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1995,1995,index,43,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1996,1996,index,37,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1997,1997,index,44,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1998,1998,index,31,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,1999,1999,index,37,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,2000,2000,index,38,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,2001,2001,index,61,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,2002,2002,index,53,Fc,Calculated data
TI,Trade Indices,Croatia,Import Quantity Index (2014-2016 = 100),Agricultural Products,2003,2003,index,62,Fc,Calculated data
